-20	1.2190005469756944e-4
-18	7.695900925290411e-5
-16	4.858060140905239e-5
-14	3.065632322950325e-5
-12	1.9330989186727446e-5
-10	1.2171347739637113e-5
-8	7.641512970864464e-6
-6	4.772050792775295e-6
-4	2.9513750566917993e-6
-2	1.7945183378866017e-6
0	1.0609003965364188e-6
2	6.025385115125414e-7
4	3.289218462448326e-7
6	1.7882893759254545e-7
8	1.0208358022449589e-7
10	6.140730072199556e-8
12	3.784951915158882e-8
14	2.3567180148229085e-8
16	1.4752431377205368e-8
18	9.263059212221548e-9
20	5.827028352646048e-9
