-20	1.1323567869527758e-7
-18	7.144688312998474e-8
-16	4.5079935651081894e-8
-14	2.844351648774461e-8
-12	1.7946645630785933e-8
-10	1.1323567869527757e-8
-8	7.144688312998474e-9
-6	4.5079935651081885e-9
-4	2.844351648774462e-9
-2	1.7946645630785937e-9
0	1.1323567869527758e-9
2	7.144688312998473e-10
4	4.507993565108188e-10
6	2.844351648774462e-10
8	1.7946645630785933e-10
10	1.1323567869527759e-10
12	7.144688312998474e-11
14	4.5079935651081895e-11
16	2.8443516487744607e-11
18	1.7946645630785936e-11
20	1.1323567869527756e-11
